random,random,60,6,0.0034555409802123904,0.003869415959343314,dp
random,random,60,8,0.0028119999915361404,0.0032981670228764415,dp
random,random,60,10,0.003011707914993167,0.003563208971172571,dp
random,random,60,20,0.0030048330081626773,0.003623457974754274,dp
random,random,70,4,0.00683829199988395,0.007365999976173043,dp
random,random,70,6,0.008398207952268422,0.009137124987319112,dp
random,random,70,8,0.011462291004136205,0.01163966697640717,dp
random,random,70,10,0.005913833039812744,0.006492750020697713,dp
random,random,70,20,0.00546983303502202,0.006173041998408735,dp
random,random,80,4,0.010633458034135401,0.011209999909624457,dp
random,random,80,6,0.009145000018179417,0.009814375080168247,dp
random,random,80,8,0.007701874943450093,0.008153292001225054,dp
random,random,80,10,0.012795957969501615,0.014111542026512325,dp
random,random,80,20,0.012119167018681765,0.012963792076334357,dp
random,random,90,4,0.016712708049453795,0.0174029580084607,dp
random,random,90,6,0.013418375048786402,0.01450062496587634,dp
random,random,90,8,0.018811707966960967,0.020147625007666647,dp
random,random,90,10,0.014164083055220544,0.014938583015464246,dp
random,random,90,20,0.009361125063151121,0.010200332966633141,dp
random,random,100,4,0.03199554199818522,0.03242062497884035,dp
random,random,100,6,0.021658332902006805,0.02241062489338219,dp
random,random,100,8,0.01732237497344613,0.01730579196009785,dp_decomp
random,random,100,10,0.018559332937002182,0.019537041895091534,dp
random,random,100,20,0.027646041940897703,0.01475191698409617,dp_decomp
random,inverse,50,4,0.0005106250755488873,0.0009040830191224813,dp
random,inverse,50,6,0.0004925830289721489,0.000927999964915216,dp
random,inverse,50,8,0.00047591596376150846,0.0009415830718353391,dp
random,inverse,50,10,0.0004900000058114529,0.000985249993391335,dp
random,inverse,50,20,0.0005203330656513572,0.0012294159969314933,dp
random,inverse,60,4,0.0006805829470977187,0.0012334160273894668,dp
random,inverse,60,6,0.0006872499361634254,0.001169124967418611,dp
random,inverse,60,8,0.000683666905388236,0.001214665942825377,dp
random,inverse,60,10,0.0007070410065352917,0.0012593750143423676,dp
random,inverse,60,20,0.0007307499181479216,0.0015525000635534525,dp
random,inverse,70,4,0.001003083074465394,0.001590374973602593,dp
random,inverse,70,6,0.0008735420415177941,0.0014327499084174633,dp
random,inverse,70,8,0.0008938339306041598,0.0014542080461978912,dp
random,inverse,70,10,0.0008859159424901009,0.0015733749605715275,dp
random,inverse,70,20,0.000941875041462481,0.0018156669102609158,dp
random,inverse,80,4,0.0013755830004811287,0.0017672500107437372,dp
random,inverse,80,6,0.001202082959935069,0.0018046669429168105,dp
random,inverse,80,8,0.001144499983638525,0.0018538340227678418,dp
random,inverse,80,10,0.0011196669656783342,0.0017842920497059822,dp
random,inverse,80,20,0.0011498749954625964,0.002085166983306408,dp
random,inverse,90,4,0.00153104099445045,0.002096083015203476,dp
random,inverse,90,6,0.0014257500879466534,0.002259833039715886,dp
random,inverse,90,8,0.001495207892730832,0.002194790984503925,dp
random,inverse,90,10,0.0013985841069370508,0.002209833008237183,dp
random,inverse,90,20,0.0014387499541044235,0.0025641670217737556,dp
random,inverse,100,4,0.001793915987946093,0.0024536249693483114,dp
random,inverse,100,6,0.0018453330267220736,0.002695875009521842,dp
random,inverse,100,8,0.0017266659997403622,0.002493874984793365,dp
random,inverse,100,10,0.001739208004437387,0.002644540974870324,dp
random,inverse,100,20,0.0017871659947559237,0.0028042499907314777,dp
random,nondecreasing,50,4,0.009917499963194132,0.010043042013421655,dp
random,nondecreasing,50,6,0.01526424998883158,0.014853124972432852,dp_decomp
random,nondecreasing,50,8,0.007464666967280209,0.00803133298177272,dp
random,nondecreasing,50,10,0.0061472500674426556,0.0065546659752726555,dp
random,nondecreasing,50,20,0.0037444999907165766,0.004320499952882528,dp
random,nondecreasing,60,4,0.02010945789515972,0.021825209027156234,dp
random,nondecreasing,60,6,0.015270874951966107,0.015772375045344234,dp
random,nondecreasing,60,8,0.010817375034093857,0.011316832969896495,dp
random,nondecreasing,60,10,0.008469249936752021,0.008980207960121334,dp
random,nondecreasing,60,20,0.010584832984022796,0.011352333007380366,dp
random,nondecreasing,70,4,0.06987716699950397,0.06715345801785588,dp_decomp
random,nondecreasing,70,6,0.04115812503732741,0.04003216698765755,dp_decomp
random,nondecreasing,70,8,0.05962595797609538,0.059083124971948564,dp_decomp
random,nondecreasing,70,10,0.03789008397143334,0.040483249933458865,dp
random,nondecreasing,70,20,0.015038541983813047,0.015774750034324825,dp
random,nondecreasing,80,4,0.12447158305440098,0.11847895802929997,dp_decomp
